Map23 (K),Field (Oe),Position (Deg),R2 #3 YPt0.41Pd0.59Bi (Ohm),ChNo,rounded temp,diff
1.9954095,-84347.703125,0.0,0.0281428,2,2.0,0.0
1.9949871,-84096.25,0.0,0.0281326,2,1.99,-0.010000000000000009
1.9955528,-83796.6015625,0.0,0.0281243,2,2.0,0.010000000000000009
1.9949285,-83545.3046875,0.0,0.0281161,2,1.99,-0.010000000000000009
1.9956008,-83269.828125,0.0,0.0281065,2,2.0,0.010000000000000009
1.9950076,-83042.15625,0.0,0.0280984,2,2.0,0.0
1.9947519,-82743.0546875,0.0,0.0280891,2,1.99,-0.010000000000000009
1.995492,-82563.578125,0.0,0.0280808,2,2.0,0.010000000000000009
1.9952321,-82347.40625,0.0,0.0280761,2,2.0,0.0
1.9951714,-82107.6796875,0.0,0.0280665,2,2.0,0.0
1.9957138,-81880.234375,0.0,0.0280608,2,2.0,0.0
1.9946829,-81724.578125,0.0,0.0280552,2,1.99,-0.010000000000000009
1.995677,-81496.953125,0.0,0.0280483,2,2.0,0.010000000000000009
1.9946886,-81233.625,0.0,0.0280399,2,1.99,-0.010000000000000009
1.995492,-81042.0234375,0.0,0.0280344,2,2.0,0.010000000000000009
1.994872,-80802.7109375,0.0,0.0280283,2,1.99,-0.010000000000000009
1.9942046,-80670.7265625,0.0,0.0280244,2,1.99,0.0
1.9956008,-80503.0234375,0.0,0.0280162,2,2.0,0.010000000000000009
1.99435,-80144.0234375,0.0,0.0280065,2,1.99,-0.010000000000000009
1.9958185,-79820.453125,0.0,0.0279986,2,2.0,0.010000000000000009
1.9946294,-79593.0390625,0.0,0.0279914,2,1.99,-0.010000000000000009
1.9957123,-79353.765625,0.0,0.0279824,2,2.0,0.010000000000000009
1.994498,-79102.359375,0.0,0.027975,2,1.99,-0.010000000000000009
1.9956912,-78826.984375,0.0,0.0279658,2,2.0,0.010000000000000009
1.9948707,-78623.3359375,0.0,0.0279599,2,1.99,-0.010000000000000009
1.995266,-78384.0,0.0,0.0279529,2,2.0,0.010000000000000009
1.995612,-78156.4765625,0.0,0.0279449,2,2.0,0.0
1.9949242,-77928.9140625,0.0,0.027938,2,1.99,-0.010000000000000009
1.995458,-77797.0390625,0.0,0.0279314,2,2.0,0.010000000000000009
1.9947689,-77569.8125,0.0,0.0279247,2,1.99,-0.010000000000000009
1.9954369,-77330.109375,0.0,0.0279172,2,2.0,0.010000000000000009
1.9951134,-77174.453125,0.0,0.0279101,2,2.0,0.0
1.9954454,-76910.9375,0.0,0.0279003,2,2.0,0.0
1.9951097,-76695.46875,0.0,0.0278928,2,2.0,0.0
1.9953752,-76491.828125,0.0,0.0278869,2,2.0,0.0
1.994754,-76204.578125,0.0,0.0278744,2,1.99,-0.010000000000000009
1.9953188,-75869.3359375,0.0,0.0278644,2,2.0,0.010000000000000009
1.9951732,-75641.3125,0.0,0.0278582,2,2.0,0.0
1.99559,-75389.734375,0.0,0.0278505,2,2.0,0.0
1.9954528,-75281.984375,0.0,0.0278461,2,2.0,0.0
1.9951224,-75006.734375,0.0,0.0278357,2,2.0,0.0
1.9954798,-74779.0390625,0.0,0.0278286,2,2.0,0.0
1.9952029,-74527.5546875,0.0,0.0278191,2,2.0,0.0
1.9948485,-74300.0859375,0.0,0.0278145,2,1.99,-0.010000000000000009
1.9956126,-74084.2890625,0.0,0.0278063,2,2.0,0.010000000000000009
1.994239,-73832.9921875,0.0,0.0277971,2,1.99,-0.010000000000000009
1.9953808,-73557.3515625,0.0,0.0277897,2,2.0,0.010000000000000009
1.9955786,-73329.859375,0.0,0.0277823,2,2.0,0.0
1.9947032,-73102.421875,0.0,0.0277749,2,1.99,-0.010000000000000009
1.9954133,-72875.0390625,0.0,0.0277674,2,2.0,0.010000000000000009
1.9956167,-72635.6015625,0.0,0.0277599,2,2.0,0.0
1.9944603,-72407.328125,0.0,0.0277519,2,1.99,-0.010000000000000009
1.99546,-72119.875,0.0,0.0277408,2,2.0,0.010000000000000009
1.9949545,-71880.265625,0.0,0.0277316,2,1.99,-0.010000000000000009
1.995597,-71545.0078125,0.0,0.0277218,2,2.0,0.010000000000000009
1.9944253,-71233.875,0.0,0.027709,2,1.99,-0.010000000000000009
1.9955928,-70970.4765625,0.0,0.0277016,2,2.0,0.010000000000000009
1.9947145,-70742.546875,0.0,0.0276933,2,1.99,-0.010000000000000009
1.9954147,-70562.921875,0.0,0.0276842,2,2.0,0.010000000000000009
1.9954656,-70263.6171875,0.0,0.0276759,2,2.0,0.0
1.9948202,-70084.1328125,0.0,0.027667,2,1.99,-0.010000000000000009
1.9951167,-69856.609375,0.0,0.0276605,2,2.0,0.010000000000000009
1.9957567,-69641.1328125,0.0,0.027653,2,2.0,0.0
1.9946668,-69377.6875,0.0,0.0276429,2,1.99,-0.010000000000000009
1.9952003,-69161.6953125,0.0,0.0276343,2,2.0,0.010000000000000009
1.9955041,-68921.9453125,0.0,0.0276262,2,2.0,0.0
1.995223,-68682.359375,0.0,0.027619,2,2.0,0.0
1.9952894,-68455.015625,0.0,0.027611,2,2.0,0.0
1.9953387,-68335.3125,0.0,0.0276064,2,2.0,0.0
1.9955705,-68048.15625,0.0,0.0275955,2,2.0,0.0
1.9945271,-67820.484375,0.0,0.0275875,2,1.99,-0.010000000000000009
1.995295,-67592.765625,0.0,0.0275793,2,2.0,0.010000000000000009
1.9956326,-67353.03125,0.0,0.0275721,2,2.0,0.0
1.9946047,-67125.5859375,0.0,0.0275643,2,1.99,-0.010000000000000009
1.9955252,-66898.3046875,0.0,0.0275567,2,2.0,0.010000000000000009
1.9953698,-66790.4453125,0.0,0.0275498,2,2.0,0.0
1.9947796,-66503.0625,0.0,0.027542,2,1.99,-0.010000000000000009
1.9952414,-66275.609375,0.0,0.0275324,2,2.0,0.010000000000000009
1.9956737,-66024.1015625,0.0,0.0275221,2,2.0,0.0
1.9951509,-65820.4296875,0.0,0.0275167,2,2.0,0.0
1.9953444,-65568.8515625,0.0,0.0275082,2,2.0,0.0
1.9954504,-65473.12109375,0.0,0.0275032,2,2.0,0.0
1.9949265,-65233.640625,0.0,0.027495,2,1.99,-0.010000000000000009
1.9953316,-65078.015625,0.0,0.0274872,2,2.0,0.010000000000000009
1.9945172,-64814.40625,0.0,0.0274766,2,1.99,-0.010000000000000009
1.9950367,-64587.125,0.0,0.0274697,2,2.0,0.010000000000000009
1.99549,-64371.51171875,0.0,0.0274609,2,2.0,0.0
1.9954716,-64131.828125,0.0,0.0274534,2,2.0,0.0
1.9945723,-64023.8125,0.0,0.027447,2,1.99,-0.010000000000000009
1.9950944,-63736.5625,0.0,0.0274364,2,2.0,0.010000000000000009
1.9954122,-63485.16015625,0.0,0.0274258,2,2.0,0.0
1.9953655,-63269.640625,0.0,0.0274163,2,2.0,0.0
1.9952499,-62898.60546875,0.0,0.027403,2,2.0,0.0
1.9954759,-62695.11328125,0.0,0.0273962,2,2.0,0.0
1.9943706,-62454.82421875,0.0,0.0273856,2,1.99,-0.010000000000000009
1.9956089,-62119.49609375,0.0,0.0273741,2,2.0,0.010000000000000009
1.9948519,-61844.140625,0.0,0.0273622,2,1.99,-0.010000000000000009
1.9951555,-61628.46875,0.0,0.0273552,2,2.0,0.010000000000000009
1.9952544,-61317.2265625,0.0,0.0273422,2,2.0,0.0
1.9955411,-61017.953125,0.0,0.0273309,2,2.0,0.0
1.9942989,-60754.18359375,0.0,0.027321,2,1.99,-0.010000000000000009
1.9953432,-60514.76953125,0.0,0.02731,2,2.0,0.010000000000000009
1.9952897,-60299.46484375,0.0,0.0273032,2,2.0,0.0
1.9953842,-60071.6015625,0.0,0.0272941,2,2.0,0.0
1.9943948,-59796.4140625,0.0,0.027283,2,1.99,-0.010000000000000009
1.9950327,-59557.07421875,0.0,0.0272733,2,2.0,0.010000000000000009
1.9955837,-59317.21484375,0.0,0.0272629,2,2.0,0.0
1.9942114,-59089.25390625,0.0,0.0272542,2,1.99,-0.010000000000000009
1.9949452,-58873.77734375,0.0,0.0272449,2,1.99,0.0
1.9951625,-58622.41015625,0.0,0.0272317,2,2.0,0.010000000000000009
1.995236,-58394.86328125,0.0,0.0272232,2,2.0,0.0
1.9953898,-58095.546875,0.0,0.0272128,2,2.0,0.0
1.9951512,-57880.2109375,0.0,0.0272044,2,2.0,0.0
1.9948264,-57640.3984375,0.0,0.0271923,2,1.99,-0.010000000000000009
1.9948109,-57436.6796875,0.0,0.0271853,2,1.99,0.0
1.9951526,-57185.4609375,0.0,0.0271737,2,2.0,0.010000000000000009
1.9951385,-56957.84765625,0.0,0.0271668,2,2.0,0.0
1.9952346,-56730.3671875,0.0,0.0271568,2,2.0,0.0
1.9950989,-56431.171875,0.0,0.0271446,2,2.0,0.0
1.9948335,-56215.7421875,0.0,0.0271332,2,1.99,-0.010000000000000009
1.9949889,-55975.578125,0.0,0.0271235,2,1.99,0.0
1.9952346,-55735.93359375,0.0,0.0271158,2,2.0,0.010000000000000009
1.9946049,-55508.3984375,0.0,0.0271048,2,1.99,-0.010000000000000009
1.9954817,-55280.578125,0.0,0.027095,2,2.0,0.010000000000000009
1.9955312,-55173.1640625,0.0,0.0270887,2,2.0,0.0
1.9943907,-54897.4765625,0.0,0.0270783,2,1.99,-0.010000000000000009
1.9952813,-54670.14453125,0.0,0.0270683,2,2.0,0.010000000000000009
1.9939028,-54454.5234375,0.0,0.0270577,2,1.99,-0.010000000000000009
