Map23 (K),Field (Oe),Position (Deg),R2 #3 YPt0.41Pd0.59Bi (Ohm),ChNo
7.9856887,-81643.9453125,0,0.0272195,2
7.9853268,-81860.5859375,0,0.0272235,2
7.9852357,-82065.5625,0,0.0272279,2
7.9854512,-82282.578125,0,0.027231,2
7.9857454,-82535.65625,0,0.0272361,2
7.9852591,-82752.296875,0,0.0272388,2
7.9855642,-82981.1640625,0,0.0272431,2
7.9852247,-83198.2265625,0,0.0272468,2
7.9853268,-83439.09375,0,0.027251,2
7.9847941,-83751.96875,0,0.0272571,2
7.9856892,-84053.0859375,0,0.0272611,2
7.9857006,-84354.328125,0,0.0272659,2
7.9850779,-84583.0625,0,0.027271,2
7.9846702,-84787.609375,0,0.0272738,2
7.9849992,-85052.5546875,0,0.0272777,2
7.9844098,-85293.3671875,0,0.0272826,2
7.9849763,-85498.1015625,0,0.0272854,2
7.984705,-85799.6328125,0,0.0272901,2
7.9847951,-86040.3984375,0,0.0272952,2
7.9850216,-86257.1875,0,0.0272992,2
7.9851346,-86570.546875,0,0.0273042,2
7.9849877,-86835.234375,0,0.0273079,2
7.9853158,-86955.6640625,0,0.0273111,2
7.9841838,-87256.8359375,0,0.027316,2
7.9842968,-87461.515625,0,0.0273189,2
7.9852138,-87702.46875,0,0.0273238,2
7.984478,-87931.4296875,0,0.0273267,2
7.9849534,-88147.9921875,0,0.0273309,2
7.9840817,-88376.7109375,0,0.0273344,2
7.9846702,-88677.6171875,0,0.0273389,2
7.9845004,-88919.125,0,0.0273438,2
7.9846587,-89280.4609375,0,0.0273486,2
7.984705,-89497.0078125,0,0.0273521,2
7.9840364,-89750.234375,0,0.0273557,2
7.984591,-89954.96875,0,0.0273582,2
7.9845004,-90207.71875,0,0.0273612,2
7.9847388,-90412.46875,0,0.0273648,2
7.9844322,-90737.7890625,0,0.0273693,2
7.9847498,-90954.4453125,0,0.0273727,2
7.984386,-91219.171875,0,0.0273766,2
7.9840684,-91556.46875,0,0.02738,2
7.9836392,-91797.2734375,0,0.0273844,2
7.983469,-92002.0234375,0,0.0273868,2
7.9841142,-92243.125,0,0.02739,2
7.9838314,-92471.9765625,0,0.0273937,2
7.9834352,-92773.078125,0,0.0273978,2
7.9836159,-93013.6953125,0,0.0274024,2
7.984148,-93230.453125,0,0.0274051,2
7.9847369,-93471.40625,0,0.0274085,2
7.9839783,-93688.0546875,0,0.027412,2
7.9841022,-93929.0859375,0,0.0274161,2
7.9841247,-94218.109375,0,0.0274206,2
7.9846234,-94446.7421875,0,0.0274248,2
7.984375,-94687.625,0,0.0274293,2
7.9839325,-94916.421875,0,0.0274323,2
7.9837065,-95145.2890625,0,0.0274369,2
7.9834466,-95362.7734375,0,0.02744,2
7.98348,-95654.2265625,0,0.0274446,2
7.9838986,-95908.6953125,0,0.0274484,2
7.9841704,-96138.7109375,0,0.027452,2
7.9843183,-96380.7890625,0,0.0274565,2
7.9836841,-96574.6171875,0,0.0274593,2
7.9839783,-96889.3671875,0,0.0274637,2
7.984148,-97083.1328125,0,0.0274666,2
7.984148,-97313.4765625,0,0.0274699,2
7.9843516,-97604.109375,0,0.0274728,2
7.9841022,-97809.6484375,0,0.0274764,2
7.9836731,-98076.3359375,0,0.0274798,2
7.9840574,-98366.8515625,0,0.0274824,2
7.9838872,-98536.265625,0,0.0274847,2
7.9828796,-98778.9375,0,0.0274883,2
7.98314,-99021.546875,0,0.0274907,2
7.9833999,-99251.6796875,0,0.0274925,2
7.9837403,-99542.296875,0,0.0274956,2
7.983819,-99796.65625,0,0.0274987,2
7.9839325,-100026.6328125,0,0.0275004,2
7.983819,-100268.6484375,0,0.0275034,2
7.9838305,-100487.140625,0,0.027506,2
7.9839773,-100717.015625,0,0.0275084,2
7.9840231,-100935.046875,0,0.0275105,2
7.983695,-101237.671875,0,0.0275141,2
7.9834681,-101576.734375,0,0.027517,2
7.9835243,-101830.984375,0,0.0275202,2
7.9837065,-102061.4296875,0,0.0275232,2
7.9836154,-102267.40625,0,0.0275251,2
7.9829478,-102582.2421875,0,0.0275292,2
7.9832983,-102812.359375,0,0.0275324,2
7.9835701,-103054.4296875,0,0.0275353,2
7.9837852,-103260.4453125,0,0.0275377,2
7.9832983,-103514.765625,0,0.0275416,2
7.9833097,-103732.734375,0,0.0275441,2
7.9836607,-104035.5078125,0,0.0275481,2
7.9840231,-104289.78125,0,0.0275525,2
7.9837852,-104508.0078125,0,0.0275547,2
7.9836383,-104762.0625,0,0.0275596,2
7.9841018,-104967.9375,0,0.0275622,2
7.9833889,-105222.3359375,0,0.0275665,2
7.9831963,-105428,0,0.0275691,2
7.9837742,-105670.1171875,0,0.0275729,2
7.9839106,-105815.28125,0,0.0275761,2
7.9839787,-106117.953125,0,0.0275806,2
7.9838543,-106396.84375,0,0.027585,2
7.9829383,-106699.2734375,0,0.0275895,2
7.9833341,-106905.2421875,0,0.0275934,2
7.9831076,-107256.84375,0,0.0275975,2
7.9840813,-107523.0546875,0,0.0276019,2
7.9840474,-107716.828125,0,0.0276043,2
7.9835153,-108031.8828125,0,0.0276079,2
7.983696,-108261.8046875,0,0.0276112,2
7.9836059,-108516.203125,0,0.027615,2
7.9831758,-108710.4140625,0,0.0276173,2
7.9835038,-108964.9609375,0,0.0276208,2
7.9839563,-109170.9296875,0,0.0276234,2
7.983458,-109485.875,0,0.027627,2
7.9835377,-109715.671875,0,0.0276289,2
7.9839225,-109957.8671875,0,0.0276321,2
7.9834924,-110175.9921875,0,0.0276339,2
7.9838996,-110394.171875,0,0.0276364,2
7.9835715,-110648.546875,0,0.0276393,2
7.9840474,-110951.2578125,0,0.0276426,2
7.9834356,-111290.21875,0,0.0276454,2
7.9830852,-111532.109375,0,0.0276484,2
7.9838319,-111762.4765625,0,0.0276501,2
7.9834924,-111993.0546875,0,0.0276529,2
7.983696,-112223.2734375,0,0.0276554,2
7.9834018,-112477.53125,0,0.0276583,2
7.9840589,-112755.9453125,0,0.0276611,2
7.9837642,-112998.4453125,0,0.0276633,2
7.9826498,-113252.5390625,0,0.0276663,2
7.9834423,-113433.984375,0,0.0276692,2
7.9834647,-113761.21875,0,0.0276722,2
7.9839745,-114003.546875,0,0.0276752,2
7.9838724,-114173.125,0,0.0276772,2
7.9836349,-114415.21875,0,0.0276807,2
7.983397,-114621.2734375,0,0.0276827,2
7.983861,-114863.1953125,0,0.0276855,2
7.9837251,-115069.1328125,0,0.0276886,2
7.9840541,-115396.890625,0,0.0276917,2
7.9835215,-115639.171875,0,0.0276954,2
7.9835668,-115856.984375,0,0.0276977,2
7.983058,-116099.109375,0,0.0277011,2
7.9838271,-116329.34375,0,0.0277032,2
7.9839296,-116631.9140625,0,0.0277073,2
7.9832163,-116874.375,0,0.0277098,2
7.9836349,-117068.140625,0,0.027712,2
7.9840317,-117322.546875,0,0.0277152,2
7.9834194,-117552.5625,0,0.0277175,2
7.9837813,-117879.5546875,0,0.0277209,2
7.9836688,-118206.5078125,0,0.0277242,2
7.9833064,-118412.3203125,0,0.0277259,2
7.9839296,-118654.765625,0,0.0277287,2
7.9832611,-118896.8125,0,0.0277305,2
7.983952,-119151.25,0,0.027733,2
7.9831367,-119345.03125,0,0.0277346,2
7.9838958,-119659.828125,0,0.0277368,2
7.9837475,-119914.15625,0,0.0277391,2
7.9840422,-120108.0625,0,0.0277404,2
7.9842281,-120374.8125,0,0.0277423,2
7.9846807,-120616.8359375,0,0.0277439,2
7.9843073,-120834.7109375,0,0.0277457,2
7.9839678,-121101.109375,0,0.0277474,2
7.9837523,-121319.078125,0,0.027749,2
7.9838548,-121549.171875,0,0.0277502,2
7.9842167,-121840.1875,0,0.0277521,2
7.983809,-122094.6953125,0,0.027754,2
7.9835372,-122324.9609375,0,0.0277553,2
7.9835601,-122518.390625,0,0.0277564,2
7.9836049,-122772.953125,0,0.0277581,2
7.9840016,-123027.125,0,0.0277599,2
7.9838891,-123220.703125,0,0.0277612,2
7.983696,-123414.515625,0,0.0277623,2
7.9844542,-123645.046875,0,0.0277646,2
7.983696,-123875.078125,0,0.0277665,2
7.9839454,-124081.0625,0,0.0277679,2
7.9837184,-124310.953125,0,0.0277702,2
7.9841824,-124589.5390625,0,0.0277726,2
7.9838548,-124879.8515625,0,0.0277758,2
7.9843864,-125098.453125,0,0.0277774,2
7.9841938,-125329.0625,0,0.0277809,2
7.9843755,-125571.2421875,0,0.0277836,2
7.9840355,-125825.2890625,0,0.0277864,2
7.9837523,-126006.9140625,0,0.0277893,2
7.9843073,-126249.1640625,0,0.0277929,2
7.9835372,-126515.515625,0,0.0277974,2
7.9843526,-126806.546875,0,0.0278017,2
7.9838548,-127024.4609375,0,0.027806,2
7.9841375,-127254.546875,0,0.0278089,2
7.9843526,-127484.5703125,0,0.0278133,2
7.9844656,-127762.984375,0,0.0278196,2
7.9839563,-127968.8125,0,0.0278228,2
7.984489,-128235.2265625,0,0.0278288,2
7.9844551,-128441.59375,0,0.0278322,2
7.984489,-128684.0625,0,0.0278376,2
7.984489,-128998.734375,0,0.0278451,2
7.9841151,-129216.578125,0,0.0278502,2
7.9844551,-129422.4375,0,0.0278538,2
7.9840474,-129737.3671875,0,0.0278607,2
7.9842396,-129906.6875,0,0.0278646,2
7.9846015,-130210.0078125,0,0.0278731,2
7.9844208,-130428.1015625,0,0.0278765,2
7.9843869,-130682.09375,0,0.0278838,2
7.9843297,-130900.0546875,0,0.0278892,2
7.9843297,-131117.984375,0,0.0278933,2
7.9845114,-131359.984375,0,0.0278996,2
7.9848962,-131566.25,0,0.027904,2
7.9839787,-131880.828125,0,0.0279115,2
7.9842849,-132098.671875,0,0.0279148,2
7.9850545,-132353.015625,0,0.0279209,2
7.984251,-132583,0,0.0279257,2
7.9841948,-132789.125,0,0.027929,2
7.9849524,-133127.78125,0,0.0279352,2
7.9844432,-133333.875,0,0.0279394,2
7.9850202,-133588.265625,0,0.0279434,2
7.9846473,-133818.1875,0,0.027947,2
7.9841714,-134036.328125,0,0.0279493,2
7.9846134,-134278.4375,0,0.0279523,2
7.9844999,-134532.5625,0,0.0279559,2
7.9849415,-134726.40625,0,0.0279581,2
7.9843192,-135066.046875,0,0.0279617,2
7.9847941,-135368.9375,0,0.0279643,2
7.9843073,-135574.625,0,0.0279654,2
7.9848738,-135780.734375,0,0.027967,2
7.9842849,-136010.78125,0,0.0279682,2
7.9840364,-136216.34375,0,0.0279691,2
7.9850883,-136470.6875,0,0.0279703,2
7.9851346,-136676.765625,0,0.0279708,2
7.9840698,-136991.703125,0,0.0279714,2
7.9848166,-137233.90625,0,0.0279714,2
7.9845223,-137439.890625,0,0.0279714,2
7.9843297,-137681.984375,0,0.0279713,2
7.9841266,-137899.828125,0,0.0279709,2
7.9845114,-138141.921875,0,0.0279704,2
7.9844999,-138372.546875,0,0.0279696,2
7.984149,-138663.265625,0,0.0279683,2
7.984251,-138917.4375,0,0.0279667,2
7.9840016,-139123.421875,0,0.0279659,2
7.9842286,-139389.921875,0,0.027964,2
7.9840126,-139583.40625,0,0.0279628,2
7.9841833,-139837.515625,0,0.027961,2
8.0011883,-0.179859027266502,0,0.023441,2
7.8650131,-0.179859027266502,0,0.0234409,2
7.7010045,-0.179859027266502,0,0.0234405,2
7.5381942,-0.179859027266502,0,0.0234399,2
7.355701,-0.179859027266502,0,0.0234391,2
7.1049151,-0.179859027266502,0,0.0234379,2
6.84584,-0.179859027266502,0,0.0234366,2
6.5340095,-0.179859027266502,0,0.0234347,2
6.2264581,-0.179859027266502,0,0.023433,2
5.8688765,-0.179859027266502,0,0.023431,2
5.5415626,-0.179859027266502,0,0.0234287,2
5.1898518,-0.179859027266502,0,0.0234268,2
4.8632731,-0.179859027266502,0,0.0234247,2
4.52706,-0.179859027266502,0,0.0234227,2
4.1849785,-0.179859027266502,0,0.023421,2
3.8519907,-0.179859027266502,0,0.0234193,2
3.5188673,-0.179859027266502,0,0.0234177,2
3.1808324,-0.179859027266502,0,0.0234162,2
2.8506424,-0.179859027266502,0,0.0234151,2
2.5520425,-0.179859027266502,0,0.023414,2
2.3180611,-0.179859027266502,0,0.0234133,2
2.1186543,-0.179859027266502,0,0.0234128,2
2.0192769,-0.179859027266502,0,0.0234124,2
1.8354512,-0.179859027266502,0,0.0233992,2
1.8678749,-0.179859027266502,0,0.0233992,2
1.9102043,-0.179859027266502,0,0.0233991,2
1.9524633,-0.179859027266502,0,0.023399,2
2.0015738,-0.179859027266502,0,0.0233989,2
2.0557675,-0.179859027266502,0,0.0233987,2
2.1248012,-0.179859027266502,0,0.0233985,2
2.1898916,-0.179859027266502,0,0.0233986,2
2.2597358,-0.179859027266502,0,0.023412,2
2.3459194,-0.179859027266502,0,0.0234126,2
2.4321368,-0.179859027266502,0,0.0234128,2
2.4818656,-0.179859027266502,0,0.0234128,2
2.5540242,-0.179859027266502,0,0.0234129,2
2.6280537,-0.179859027266502,0,0.023413,2
2.7102087,-0.179859027266502,0,0.0234131,2
2.7786074,-0.179859027266502,0,0.0234132,2
2.848213,-0.179859027266502,0,0.0234132,2
2.8984125,-0.179859027266502,0,0.0234133,2
2.9715009,-0.179859027266502,0,0.0234135,2
3.0380938,-0.179859027266502,0,0.0234136,2
3.1278415,-0.179859027266502,0,0.0234139,2
3.2098482,-0.179859027266502,0,0.023414,2
3.2851682,-0.179859027266502,0,0.0234141,2
3.3712053,-0.179859027266502,0,0.0234143,2
3.4621246,-0.179859027266502,0,0.0234145,2
3.5382421,-0.179859027266502,0,0.0234146,2
3.6101899,-0.179859027266502,0,0.0234149,2
3.6887879,-0.179859027266502,0,0.0234149,2
3.7751017,-0.179859027266502,0,0.0234151,2
3.866945,-0.179859027266502,0,0.0234155,2
3.9321659,-0.179859027266502,0,0.0234158,2
4.0069137,-0.179859027266502,0,0.023416,2
4.0787339,-0.179859027266502,0,0.0234162,2
4.1434913,-0.179859027266502,0,0.0234165,2
4.2119188,-0.179859027266502,0,0.0234168,2
4.3030577,-0.179859027266502,0,0.0234172,2
4.4029565,-0.179859027266502,0,0.0234177,2
4.4636292,-0.179859027266502,0,0.023418,2
4.5301685,-0.179859027266502,0,0.0234182,2
4.6184134,-0.179859027266502,0,0.0234185,2
4.7087855,-0.179859027266502,0,0.0234191,2
4.8056192,-0.179859027266502,0,0.0234198,2
4.8932023,-0.179859027266502,0,0.0234203,2
4.9488549,-0.179859027266502,0,0.0234206,2
5.0338569,-0.179859027266502,0,0.0234211,2
5.1146479,-0.179859027266502,0,0.0234214,2
5.1834526,-0.179859027266502,0,0.0234219,2
5.2576652,-0.179859027266502,0,0.0234223,2
5.3067818,-0.179859027266502,0,0.0234227,2
5.3924756,-0.179859027266502,0,0.0234231,2
5.4480629,-0.179859027266502,0,0.0234233,2
5.5031261,-0.179859027266502,0,0.0234236,2
5.5813336,-0.179859027266502,0,0.0234241,2
5.6448598,-0.179859027266502,0,0.0234244,2
5.6951585,-0.179859027266502,0,0.0234247,2
5.7790899,-0.179859027266502,0,0.0234252,2
5.8486524,-0.179859027266502,0,0.0234256,2
5.9230037,-0.179859027266502,0,0.0234261,2
5.9701104,-0.179859027266502,0,0.0234263,2
6.0510263,-0.179859027266502,0,0.0234267,2
6.1172366,-0.179859027266502,0,0.0234271,2
6.1840334,-0.179859027266502,0,0.0234275,2
6.2853727,-0.179859027266502,0,0.023428,2
6.365829,-0.179859027266502,0,0.0234284,2
6.4326725,-0.179859027266502,0,0.023429,2
6.5146418,-0.179859027266502,0,0.0234294,2
6.5818205,-0.179859027266502,0,0.0234298,2
6.6666713,-0.179859027266502,0,0.0234303,2
6.7140164,-0.179859027266502,0,0.0234307,2
6.7980485,-0.179859027266502,0,0.0234313,2
6.8660369,-0.179859027266502,0,0.0234317,2
6.9135714,-0.179859027266502,0,0.0234321,2
6.9840612,-0.179859027266502,0,0.0234326,2
7.0662041,-0.179859027266502,0,0.0234331,2
7.1131511,-0.179859027266502,0,0.0234334,2
7.1910439,-0.179859027266502,0,0.023434,2
7.2621307,-0.179859027266502,0,0.0234346,2
7.3259912,-0.179859027266502,0,0.023435,2
7.3790994,-0.179859027266502,0,0.0234354,2
7.4664865,-0.179859027266502,0,0.0234359,2
7.5422678,-0.179859027266502,0,0.0234363,2
7.6195211,-0.179859027266502,0,0.0234368,2
7.6884303,-0.179859027266502,0,0.0234374,2
7.7574711,-0.179859027266502,0,0.0234378,2
7.8416467,-0.179859027266502,0,0.0234381,2
7.9265184,-0.179859027266502,0,0.0234387,2
8.0188122,-0.179859027266502,0,0.0234394,2
8.0651541,-0.179859027266502,0,0.0234397,2
8.1278152,-0.179859027266502,0,0.02344,2
8.1991997,-0.179859027266502,0,0.0234404,2
8.280901,-0.179859027266502,0,0.0234409,2
8.3343744,-0.179859027266502,0,0.0234413,2
8.4184284,-0.179859027266502,0,0.0234418,2
8.4833555,-0.179859027266502,0,0.0234423,2
8.544198,-0.179859027266502,0,0.0234428,2
8.6058559,-0.179859027266502,0,0.0234433,2
8.6996717,-0.179859027266502,0,0.0234439,2
8.7717133,-0.179859027266502,0,0.0234443,2
8.8368034,-0.179859027266502,0,0.0234447,2
8.9090109,-0.179859027266502,0,0.0234452,2
8.9565802,-0.179859027266502,0,0.0234455,2
9.038619,-0.179859027266502,0,0.0234462,2
9.0843906,-0.179859027266502,0,0.0234465,2
9.160367,-0.179859027266502,0,0.0234471,2
9.2063322,-0.179859027266502,0,0.0234474,2
9.2894077,-0.179859027266502,0,0.0234479,2
9.358036,-0.179859027266502,0,0.0234483,2
9.4072018,-0.179859027266502,0,0.0234486,2
9.4938517,-0.179859027266502,0,0.0234494,2
9.5625248,-0.179859027266502,0,0.0234499,2
9.6291618,-0.179859027266502,0,0.0234503,2
9.7054119,-0.179859027266502,0,0.0234505,2
9.7808628,-0.179859027266502,0,0.023451,2
9.8587503,-0.179859027266502,0,0.0234516,2
9.9225435,-0.179859027266502,0,0.0234521,2
9.9959974,-0.179859027266502,0,0.0234525,2
10.0613537,-0.179859027266502,0,0.0234529,2
10.1621609,-0.179859027266502,0,0.0234534,2
10.2139044,-0.179859027266502,0,0.0234539,2
10.295104,-0.179859027266502,0,0.0234544,2
10.370923,-0.179859027266502,0,0.0234551,2
10.4472132,-0.179859027266502,0,0.0234556,2
10.4936018,-0.179859027266502,0,0.0234558,2
10.5565166,-0.179859027266502,0,0.0234562,2
10.636693,-0.179859027266502,0,0.0234566,2
10.7101297,-0.179859027266502,0,0.0234572,2
10.77911,-0.179859027266502,0,0.0234577,2
10.8278685,-0.179859027266502,0,0.023458,2
10.8967495,-0.179859027266502,0,0.0234583,2
10.9645205,-0.179859027266502,0,0.0234586,2
11.0413828,-0.179859027266502,0,0.023459,2
11.1019611,-0.179859027266502,0,0.0234595,2
11.1472521,-0.179859027266502,0,0.0234598,2
11.2393885,-0.179859027266502,0,0.0234604,2
11.3378925,-0.179859027266502,0,0.023461,2
11.4222088,-0.179859027266502,0,0.0234614,2
11.5073757,-0.179859027266502,0,0.023462,2
11.5882339,-0.179859027266502,0,0.0234626,2
11.6561804,-0.179859027266502,0,0.0234631,2
11.7235126,-0.179859027266502,0,0.0234634,2
11.7859468,-0.179859027266502,0,0.0234638,2
11.8627806,-0.179859027266502,0,0.0234643,2
11.9087849,-0.179859027266502,0,0.0234646,2
11.96984,-0.179859027266502,0,0.0234651,2
12.0470295,-0.179859027266502,0,0.0234656,2
12.1140366,-0.179859027266502,0,0.0234659,2
12.1939526,-0.179859027266502,0,0.0234663,2
12.2992535,-0.179859027266502,0,0.0234669,2
12.3957386,-0.179859027266502,0,0.0234675,2
12.4742355,-0.179859027266502,0,0.023468,2
12.5423241,-0.179859027266502,0,0.0234684,2
12.6166039,-0.179859027266502,0,0.023469,2
12.6760378,-0.179859027266502,0,0.0234695,2
12.7674341,-0.179859027266502,0,0.0234702,2
12.8306265,-0.179859027266502,0,0.0234706,2
12.8953714,-0.179859027266502,0,0.023471,2
12.9659853,-0.179859027266502,0,0.0234714,2
13.0329447,-0.179859027266502,0,0.0234718,2
13.1161728,-0.179859027266502,0,0.0234722,2
13.2059135,-0.179859027266502,0,0.0234729,2
13.2700968,-0.179859027266502,0,0.0234732,2
13.3485756,-0.179859027266502,0,0.0234736,2
13.3950138,-0.179859027266502,0,0.0234738,2
13.4790468,-0.179859027266502,0,0.0234743,2
13.5700922,-0.179859027266502,0,0.0234749,2
13.6305475,-0.179859027266502,0,0.0234754,2
13.6913023,-0.179859027266502,0,0.0234757,2
13.7374907,-0.179859027266502,0,0.023476,2
13.7992191,-0.179859027266502,0,0.0234764,2
13.8945961,-0.179859027266502,0,0.0234767,2
13.9637995,-0.179859027266502,0,0.0234771,2
14.0620337,-0.179859027266502,0,0.0234776,2
14.1678267,-0.179859027266502,0,0.0234782,2
14.2478514,-0.179859027266502,0,0.0234788,2
14.3263559,-0.179859027266502,0,0.0234792,2
14.377058,-0.179859027266502,0,0.0234797,2
14.4425192,-0.179859027266502,0,0.02348,2
14.5194998,-0.179859027266502,0,0.0234806,2
14.5654631,-0.179859027266502,0,0.023481,2
14.6266966,-0.179859027266502,0,0.0234815,2
14.7037926,-0.179859027266502,0,0.0234821,2
14.7818556,-0.179859027266502,0,0.0234825,2
14.8448963,-0.179859027266502,0,0.0234827,2
14.9124851,-0.179859027266502,0,0.0234829,2
14.9762402,-0.179859027266502,0,0.0234833,2
15.0242434,-0.179859027266502,0,0.0234835,2
15.1085348,-0.179859027266502,0,0.023484,2
15.1607046,-0.179859027266502,0,0.0234844,2
15.2406788,-0.179859027266502,0,0.0234848,2
15.2880526,-0.179859027266502,0,0.0234851,2
15.351367,-0.179859027266502,0,0.0234854,2
15.4339151,-0.179859027266502,0,0.0234861,2
15.4809799,-0.179859027266502,0,0.0234865,2
15.5628233,-0.179859027266502,0,0.023487,2
15.6409683,-0.179859027266502,0,0.0234874,2
15.7340031,-0.179859027266502,0,0.0234879,2
15.7956657,-0.179859027266502,0,0.0234883,2
15.8581085,-0.179859027266502,0,0.0234885,2
15.9047508,-0.179859027266502,0,0.0234888,2
15.9678411,-0.179859027266502,0,0.0234892,2
16.066534,-0.179859027266502,0,0.0234898,2
16.1461048,-0.179859027266502,0,0.0234902,2
16.2137012,-0.179859027266502,0,0.0234905,2
16.2818909,-0.179859027266502,0,0.023491,2
16.3457584,-0.179859027266502,0,0.0234914,2
16.4252663,-0.179859027266502,0,0.0234919,2
16.473423,-0.179859027266502,0,0.0234922,2
16.5561123,-0.179859027266502,0,0.0234927,2
16.6034317,-0.179859027266502,0,0.023493,2
16.6856117,-0.179859027266502,0,0.0234933,2
16.7482224,-0.179859027266502,0,0.0234936,2
16.8105297,-0.179859027266502,0,0.0234939,2
16.8569489,-0.179859027266502,0,0.0234943,2
16.9191074,-0.179859027266502,0,0.0234948,2
16.9652424,-0.179859027266502,0,0.023495,2
17.042942,-0.179859027266502,0,0.0234954,2
17.1207561,-0.179859027266502,0,0.0234958,2
17.1871834,-0.179859027266502,0,0.0234962,2
17.2660751,-0.179859027266502,0,0.0234968,2
17.3135643,-0.179859027266502,0,0.0234971,2
17.3976746,-0.179859027266502,0,0.0234976,2
17.4611492,-0.179859027266502,0,0.0234982,2
17.5129414,-0.179859027266502,0,0.0234986,2
17.5924301,-0.179859027266502,0,0.0234992,2
17.6720657,-0.179859027266502,0,0.0234998,2
17.7711201,-0.179859027266502,0,0.0235006,2
17.8499336,-0.179859027266502,0,0.023501,2
17.9323921,-0.179859027266502,0,0.0235016,2
17.9952431,-0.179859027266502,0,0.023502,2
18.0420799,-0.179859027266502,0,0.0235023,2
18.1044102,-0.179859027266502,0,0.0235027,2
18.1975174,-0.179859027266502,0,0.0235031,2
18.2900257,-0.179859027266502,0,0.0235037,2
18.3516808,-0.179859027266502,0,0.0235039,2
18.4175987,-0.179859027266502,0,0.0235043,2
18.4645348,-0.179859027266502,0,0.0235046,2
18.5268879,-0.179859027266502,0,0.023505,2
18.6059418,-0.179859027266502,0,0.0235055,2
18.6574802,-0.179859027266502,0,0.0235058,2
18.7367039,-0.179859027266502,0,0.0235062,2
18.8003845,-0.179859027266502,0,0.0235065,2
18.8679714,-0.179859027266502,0,0.023507,2
18.9473133,-0.179859027266502,0,0.0235075,2
18.99473,-0.179859027266502,0,0.0235079,2
19.0619659,-0.179859027266502,0,0.0235084,2
19.1408024,-0.179859027266502,0,0.0235091,2
19.2033825,-0.179859027266502,0,0.0235094,2
19.2662811,-0.179859027266502,0,0.0235098,2
19.3323689,-0.179859027266502,0,0.0235103,2
19.3791389,-0.179859027266502,0,0.0235106,2
19.4567223,-0.179859027266502,0,0.0235111,2
19.5187168,-0.179859027266502,0,0.0235115,2
19.5959549,-0.179859027266502,0,0.023512,2
19.6422825,-0.179859027266502,0,0.0235124,2
19.7042732,-0.179859027266502,0,0.0235128,2
19.7866058,-0.179859027266502,0,0.0235132,2
19.8334446,-0.179859027266502,0,0.0235135,2
19.9115791,-0.179859027266502,0,0.023514,2
19.9593945,-0.179859027266502,0,0.0235145,2
20.0420666,-0.179859027266502,0,0.0235151,2
20.0897388,-0.179859027266502,0,0.0235153,2
20.1374397,-0.179859027266502,0,0.0235157,2
20.2006779,-0.179859027266502,0,0.0235162,2
20.2843418,-0.179859027266502,0,0.0235168,2
20.3313904,-0.179859027266502,0,0.0235171,2
20.4107113,-0.179859027266502,0,0.0235176,2
20.4771538,-0.179859027266502,0,0.023518,2
20.5403042,-0.179859027266502,0,0.0235185,2
20.5871277,-0.179859027266502,0,0.0235188,2
20.6812801,-0.179859027266502,0,0.0235193,2
20.7475624,-0.179859027266502,0,0.0235201,2
20.8415642,-0.179859027266502,0,0.0235207,2
20.9042473,-0.179859027266502,0,0.023521,2
20.9662743,-0.179859027266502,0,0.0235214,2
21.0283604,-0.179859027266502,0,0.0235219,2
21.0748844,-0.179859027266502,0,0.0235224,2
21.1526852,-0.179859027266502,0,0.0235229,2
21.2339821,-0.179859027266502,0,0.0235235,2
21.3272934,-0.179859027266502,0,0.0235243,2
21.4055424,-0.179859027266502,0,0.0235247,2
21.4878216,-0.179859027266502,0,0.0235253,2
21.5344982,-0.179859027266502,0,0.0235257,2
21.5978432,-0.179859027266502,0,0.0235261,2
21.6764584,-0.179859027266502,0,0.0235268,2
21.7238216,-0.179859027266502,0,0.0235272,2
21.8068371,-0.179859027266502,0,0.0235277,2
21.8540363,-0.179859027266502,0,0.023528,2
21.9485912,-0.179859027266502,0,0.0235287,2
22.0157394,-0.179859027266502,0,0.0235293,2
22.1098003,-0.179859027266502,0,0.02353,2
22.1567574,-0.179859027266502,0,0.0235304,2
22.2203255,-0.179859027266502,0,0.0235308,2
22.2866726,-0.179859027266502,0,0.0235313,2
22.3801003,-0.179859027266502,0,0.0235321,2
22.4427185,-0.179859027266502,0,0.0235325,2
22.4891281,-0.179859027266502,0,0.0235329,2
22.5668411,-0.179859027266502,0,0.0235337,2
22.6281433,-0.179859027266502,0,0.0235343,2
22.675108,-0.179859027266502,0,0.0235347,2
22.7524796,-0.179859027266502,0,0.0235353,2
22.7986927,-0.179859027266502,0,0.0235357,2
22.8806534,-0.179859027266502,0,0.0235365,2
22.9587212,-0.179859027266502,0,0.023537,2
23.0065784,-0.179859027266502,0,0.0235375,2
23.0891228,-0.179859027266502,0,0.0235383,2
23.1679916,-0.179859027266502,0,0.0235389,2
23.2468166,-0.179859027266502,0,0.0235396,2
23.2940159,-0.179859027266502,0,0.02354,2
23.3610458,-0.179859027266502,0,0.0235405,2
23.4396667,-0.179859027266502,0,0.0235415,2
23.5024834,-0.179859027266502,0,0.023542,2
23.5812016,-0.179859027266502,0,0.0235427,2
23.6322842,-0.179859027266502,0,0.0235432,2
23.710331,-0.179859027266502,0,0.0235437,2
23.7733765,-0.179859027266502,0,0.0235443,2
23.8199368,-0.179859027266502,0,0.0235446,2
23.9021282,-0.179859027266502,0,0.0235455,2
