Map23 (K),Field (Oe),Position (Deg),R2 #3 YPt0.41Pd0.59Bi (Ohm),ChNo
25.0001717,-107077.0,90.0144,0.0250268,2
25.0004597,-106873.234375,90.0144,0.0250263,2
25.0005817,-106633.84375,90.0144,0.0250252,2
25.0000114,-106418.21875,90.0144,0.0250247,2
24.9998074,-106238.53125,90.0144,0.0250242,2
25.0002537,-106022.9296875,90.0144,0.0250233,2
25.0002956,-105783.7421875,90.0144,0.0250225,2
25.0002537,-105556.2265625,90.0144,0.0250217,2
25.0004597,-105316.7265625,90.0144,0.025021,2
25.0002136,-105077.5859375,90.0144,0.02502,2
25.0007458,-104802.0078125,90.0144,0.0250193,2
25.0000916,-104574.421875,90.0144,0.0250186,2
25.0005016,-104347.0546875,90.0144,0.0250179,2
25.0008259,-104119.640625,90.0144,0.0250172,2
25.0004196,-103904.171875,90.0144,0.0250164,2
25.0007057,-103652.3671875,90.0144,0.0250157,2
25.0007458,-103412.96875,90.0144,0.0250151,2
25.0006237,-103173.6171875,90.0144,0.0250144,2
25.0005817,-102898.3203125,90.0144,0.0250131,2
25.0006237,-102646.6875,90.0144,0.0250122,2
25.0007458,-102431.2265625,90.0144,0.0250115,2
25.0008259,-102215.8515625,90.0144,0.0250107,2
25.0005512,-101963.6640625,90.0144,0.0250098,2
25.0005913,-101724.234375,90.0144,0.0250092,2
25.0006332,-101508.5703125,90.0144,0.0250084,2
25.0003052,-101269.3203125,90.0144,0.0250075,2
25.0003471,-101065.921875,90.0144,0.0250066,2
25.0005512,-100742.65625,90.0144,0.0250053,2
25.0006733,-100514.84375,90.0144,0.0250048,2
25.0003471,-100263.3203125,90.0144,0.0250037,2
25.0008373,-99975.9453125,90.0144,0.0250027,2
25.0006733,-99700.6953125,90.0144,0.0250017,2
25.0009575,-99473.09375,90.0144,0.025001,2
25.0003872,-99197.8671875,90.0144,0.0249998,2
25.0007553,-98946.328125,90.0144,0.024999,2
25.0011215,-98730.1015625,90.0144,0.0249981,2
25.0005913,-98502.4609375,90.0144,0.0249974,2
25.000145,-98251.1015625,90.0144,0.0249965,2
25.0003872,-98035.6015625,90.0144,0.0249954,2
25.0000229,-97736.2890625,90.0144,0.024994,2
25.0003872,-97508.8125,90.0144,0.024993,2
25.0003471,-97257.3203125,90.0144,0.0249922,2
25.0004692,-97041.5390625,90.0144,0.0249912,2
25.0004292,-96838.109375,90.0144,0.0249905,2
25.0004292,-96586.671875,90.0144,0.0249893,2
25.000227,-96359.046875,90.0144,0.0249885,2
25.000185,-96059.703125,90.0144,0.0249868,2
25.0004292,-95724.6875,90.0144,0.0249856,2
25.0007553,-95484.7578125,90.0144,0.0249847,2
25.0005093,-95256.984375,90.0144,0.0249836,2
25.0006733,-95029.4921875,90.0144,0.0249826,2
25.0013123,-94790.0390625,90.0144,0.0249814,2
25.0022087,-94538.6171875,90.0144,0.0249802,2
25.0017204,-94311.40625,90.0144,0.0249791,2
25.0019226,-94023.6640625,90.0144,0.024978,2
25.0019226,-93807.9609375,90.0144,0.024977,2
25.0017204,-93568.7265625,90.0144,0.0249759,2
25.0018406,-93329.2578125,90.0144,0.0249748,2
25.0020046,-93065.6640625,90.0144,0.0249737,2
25.0018024,-92862.296875,90.0144,0.0249731,2
25.0022907,-92766.3046875,90.0144,0.0249726,2
25.0021267,-92431.1484375,90.0144,0.0249712,2
25.0016384,-92251.515625,90.0144,0.0249703,2
25.0021687,-91999.90625,90.0144,0.0249688,2
25.0016384,-91784.4296875,90.0144,0.0249679,2
25.0012741,-91545.078125,90.0144,0.0249664,2
25.0020447,-91197.671875,90.0144,0.0249649,2
25.0014343,-90910.5078125,90.0144,0.0249635,2
25.0010262,-90682.9765625,90.0144,0.0249623,2
25.0011921,-90455.140625,90.0144,0.0249614,2
25.0006599,-90215.625,90.0144,0.0249598,2
25.0009861,-90000.0703125,90.0144,0.024959,2
25.0006599,-89772.7578125,90.0144,0.0249579,2
25.0005779,-89580.90625,90.0144,0.0249569,2
25.0004158,-89210.046875,90.0144,0.0249552,2
25.0008221,-88874.2578125,90.0144,0.0249533,2
25.000864,-88646.5625,90.0144,0.0249521,2
25.0008221,-88419.0546875,90.0144,0.024951,2
25.000618,-88179.7578125,90.0144,0.0249497,2
25.0009861,-87963.9453125,90.0144,0.0249487,2
25.0000134,-87676.9140625,90.0144,0.024947,2
25.0001774,-87485.3984375,90.0144,0.0249462,2
25.0009499,-87185.65625,90.0144,0.0249444,2
25.0004616,-86981.9765625,90.0144,0.0249433,2
25.0009899,-86730.65625,90.0144,0.0249417,2
25.0007057,-86515.234375,90.0144,0.0249407,2
25.0005436,-86275.5859375,90.0144,0.0249394,2
25.001276,-86048.3046875,90.0144,0.024938,2
25.0007877,-85820.8515625,90.0144,0.0249368,2
25.00103,-85520.6875,90.0144,0.0249351,2
25.0009499,-85317.234375,90.0144,0.0249335,2
25.0008259,-85053.8203125,90.0144,0.0249324,2
25.0010719,-84826.5703125,90.0144,0.024931,2
25.0007477,-84514.9375,90.0144,0.024929,2
25.0006657,-84251.75,90.0144,0.0249272,2
25.0006237,-83952.1953125,90.0144,0.0249256,2
25.0007057,-83712.5859375,90.0144,0.0249242,2
25.0005016,-83521.203125,90.0144,0.0249232,2
25.0009499,-83281.8515625,90.0144,0.0249218,2
25.0006657,-83054.1484375,90.0144,0.0249204,2
25.0009499,-82814.71875,90.0144,0.0249192,2
25.0005436,-82527.390625,90.0144,0.0249172,2
25.0008259,-82299.2109375,90.0144,0.0249159,2
25.0003414,-82059.7265625,90.0144,0.024914,2
25.0008259,-81832.203125,90.0144,0.0249124,2
25.0008259,-81592.7265625,90.0144,0.0249114,2
25.0009079,-81377.3046875,90.0144,0.02491,2
25.0007877,-81125.8203125,90.0144,0.0249081,2
25.0008698,-80910.3515625,90.0144,0.0249071,2
25.0006657,-80706.515625,90.0144,0.0249055,2
25.000433,-80347.2578125,90.0144,0.0249031,2
25.0008392,-80024.0390625,90.0144,0.0249008,2
25.0006351,-79796.6640625,90.0144,0.0248997,2
25.000433,-79569.078125,90.0144,0.0248984,2
25.0001869,-79329.5703125,90.0144,0.0248963,2
25.0005951,-79114.359375,90.0144,0.0248948,2
25.0006771,-78874.8671875,90.0144,0.0248931,2
25.0002289,-78563.3671875,90.0144,0.0248911,2
25.0005531,-78228.46875,90.0144,0.024889,2
25.0006351,-78000.9375,90.0144,0.0248874,2
25.0007172,-77749.328125,90.0144,0.0248854,2
25.0009212,-77557.71875,90.0144,0.0248842,2
25.0004749,-77306.03125,90.0144,0.0248827,2
25.0008392,-77162.5,90.0144,0.0248812,2
25.0008812,-76911.0078125,90.0144,0.0248796,2
25.0007992,-76671.71875,90.0144,0.0248778,2
25.0006771,-76444.0859375,90.0144,0.0248758,2
25.0007572,-76216.546875,90.0144,0.0248744,2
25.0007572,-75989.125,90.0144,0.0248725,2
25.0008392,-75749.0546875,90.0144,0.0248709,2
25.0007572,-75461.7109375,90.0144,0.0248689,2
25.0010433,-75234.1015625,90.0144,0.024867,2
25.0006351,-74982.6015625,90.0144,0.0248654,2
25.0011253,-74791.1328125,90.0144,0.0248643,2
25.000145,-74515.7578125,90.0144,0.0248618,2
25.0006771,-74312.3046875,90.0144,0.0248605,2
25.0006351,-74084.4453125,90.0144,0.0248584,2
25.0010433,-73773.2109375,90.0144,0.0248564,2
25.0007572,-73557.53125,90.0144,0.0248548,2
25.0008392,-73342.2734375,90.0144,0.024853,2
25.0010433,-73078.65625,90.0144,0.0248504,2
25.0004292,-72671.671875,90.0144,0.0248474,2
25.0013256,-72383.484375,90.0144,0.024845,2
25.0008373,-72167.96875,90.0144,0.0248438,2
25.0012035,-71868.671875,90.0144,0.0248411,2
25.0003872,-71617.2265625,90.0144,0.0248389,2
25.0004692,-71389.90625,90.0144,0.024837,2
25.0005512,-71150.2421875,90.0144,0.0248351,2
25.0005512,-70922.8671875,90.0144,0.0248331,2
25.0003872,-70706.9140625,90.0144,0.0248318,2
25.000227,-70479.5,90.0144,0.0248299,2
24.9998589,-70311.75,90.0144,0.0248282,2
25.0004292,-70084.4921875,90.0144,0.0248264,2
25.0004692,-69844.8359375,90.0144,0.0248246,2
25.000145,-69617.3203125,90.0144,0.0248227,2
25.0004292,-69389.984375,90.0144,0.0248209,2
25.000227,-69149.8671875,90.0144,0.0248184,2
25.000227,-68862.3359375,90.0144,0.0248156,2
25.0003872,-68527.1171875,90.0144,0.0248131,2
25.0003471,-68299.6875,90.0144,0.0248111,2
25.000145,-68060.2265625,90.0144,0.0248086,2
25.000267,-67832.59375,90.0144,0.0248071,2
24.9999409,-67605.2265625,90.0144,0.0248053,2
25.000227,-67497.1875,90.0144,0.024804,2
25.0000229,-67233.6875,90.0144,0.0248011,2
25.0003471,-67030.2109375,90.0144,0.0247996,2
25.0004292,-66730.78125,90.0144,0.024797,2
25.0005093,-66503.359375,90.0144,0.0247949,2
25.0004292,-66251.921875,90.0144,0.0247923,2
25.0003471,-66048.578125,90.0144,0.024791,2
25.0006428,-65796.5703125,90.0144,0.0247884,2
25.0005207,-65569.0390625,90.0144,0.0247862,2
25.0005207,-65317.8046875,90.0144,0.0247831,2
25.0004406,-65042.3828125,90.0144,0.0247805,2
25.0008869,-64695.20703125,90.0144,0.0247774,2
25.0002365,-64479.6796875,90.0144,0.0247758,2
25.0005207,-64215.99609375,90.0144,0.0247727,2
24.9999905,-64000.4765625,90.0144,0.024771,2
25.0002766,-63761.14453125,90.0144,0.0247682,2
24.9999504,-63533.578125,90.0144,0.0247668,2
25.0004406,-63246.19921875,90.0144,0.0247631,2
25.0001545,-62898.95703125,90.0144,0.0247597,2
25.0002766,-62647.3515625,90.0144,0.0247576,2
25.0001545,-62455.23828125,90.0144,0.0247558,2
24.9999123,-62203.76953125,90.0144,0.0247537,2
25.0001545,-62096.015625,90.0144,0.0247518,2
25.0002365,-61856.51953125,90.0144,0.0247493,2
25.0001545,-61569.16796875,90.0144,0.0247464,2
25.0006828,-61353.703125,90.0144,0.024744,2
24.9997082,-61042.27734375,90.0144,0.0247411,2
25.0002766,-60766.6640625,90.0144,0.0247387,2
24.9998302,-60479.125,90.0144,0.024735,2
24.9999905,-60131.89453125,90.0144,0.0247317,2
24.9999905,-59892.5703125,90.0144,0.0247294,2
25.0001945,-59665.02734375,90.0144,0.0247265,2
24.9999123,-59413.6875,90.0144,0.0247238,2
25.0001945,-59209.609375,90.0144,0.0247221,2
24.9996662,-58982.16796875,90.0144,0.0247195,2
24.9998569,-58742.53515625,90.0144,0.0247168,2
24.9999809,-58503.0703125,90.0144,0.0247145,2
25.0002232,-58371.5390625,90.0144,0.0247121,2
24.9999809,-58095.7890625,90.0144,0.024709,2
24.9997768,-57748.87890625,90.0144,0.0247057,2
24.9998569,-57520.88671875,90.0144,0.0247032,2
24.9998569,-57305.6875,90.0144,0.0247005,2
25.000103,-57066.13671875,90.0144,0.024698,2
24.9999809,-56826.6171875,90.0144,0.0246955,2
25.0003872,-56586.9453125,90.0144,0.0246927,2
24.9996529,-56287.84765625,90.0144,0.0246889,2
25.000103,-56072.09765625,90.0144,0.0246859,2
25.0003452,-55724.17578125,90.0144,0.0246829,2
25.0003052,-55496.59375,90.0144,0.0246802,2
24.9998989,-55281.3046875,90.0144,0.0246778,2
25.0001411,-55053.69140625,90.0144,0.0246748,2
25.000103,-54754.5546875,90.0144,0.0246715,2
25.000103,-54515.08203125,90.0144,0.0246678,2
24.9996529,-54299.140625,90.0144,0.0246659,2
25.000021,-54047.5703125,90.0144,0.0246623,2
24.9996128,-53820.20703125,90.0144,0.0246603,2
24.9998989,-53520.97265625,90.0144,0.0246563,2
24.9998569,-53317.390625,90.0144,0.0246539,2
24.9999809,-53065.8203125,90.0144,0.0246499,2
25.0003452,-52694.69140625,90.0144,0.0246457,2
25.000021,-52503.30859375,90.0144,0.0246434,2
25.0005093,-52275.6328125,90.0144,0.0246411,2
25.000103,-52024.3984375,90.0144,0.024638,2
25.0001411,-51808.95703125,90.0144,0.0246352,2
25.0002632,-51629.23046875,90.0144,0.024632,2
25.0000229,-51293.90625,90.0144,0.0246281,2
24.9997768,-51018.1484375,90.0144,0.0246248,2
24.9998989,-50814.8828125,90.0144,0.0246225,2
24.9997368,-50587.23828125,90.0144,0.0246196,2
25.0003052,-50359.75,90.0144,0.024617,2
24.9996948,-50120.25,90.0144,0.0246126,2
24.9999809,-49808.9765625,90.0144,0.0246087,2
24.9998188,-49461.5234375,90.0144,0.0246042,2
24.9997768,-49281.5078125,90.0144,0.0246015,2
24.9995346,-48994.05078125,90.0144,0.0245976,2
24.9996567,-48766.5234375,90.0144,0.0245942,2
24.9999409,-48455.32421875,90.0144,0.0245907,2
24.9992886,-48155.98828125,90.0144,0.0245859,2
24.9996567,-47808.640625,90.0144,0.0245818,2
24.9995747,-47557.125,90.0144,0.0245782,2
24.9996567,-47353.42578125,90.0144,0.0245758,2
24.9996166,-47125.90625,90.0144,0.0245726,2
24.9994526,-46874.48828125,90.0144,0.0245687,2
24.9992485,-46575.32421875,90.0144,0.0245649,2
24.9994125,-46335.95703125,90.0144,0.0245614,2
24.9995346,-46143.7265625,90.0144,0.024559,2
24.9997768,-45903.78125,90.0144,0.024555,2
24.9998188,-45664.31640625,90.0144,0.0245522,2
24.9997768,-45436.8046875,90.0144,0.0245485,2
24.9996166,-45185.35546875,90.0144,0.0245443,2
25.0003872,-44970.06640625,90.0144,0.0245409,2
25.0003052,-44670.54296875,90.0144,0.0245369,2
25.0008373,-44466.8984375,90.0144,0.0245343,2
25.0002365,-44179.50390625,90.0144,0.0245299,2
25.0007248,-43975.828125,90.0144,0.0245273,2
25.0008469,-43748.55078125,90.0144,0.0245229,2
25.0008469,-43520.97265625,90.0144,0.0245204,2
25.0005608,-43281.390625,90.0144,0.0245161,2
25.0006008,-43053.9765625,90.0144,0.0245124,2
25.0000324,-42765.91796875,90.0144,0.0245095,2
25.0001945,-42526.3359375,90.0144,0.0245047,2
24.9997082,-42191.16015625,90.0144,0.0245002,2
24.9998684,-41903.77734375,90.0144,0.0244961,2
24.9994621,-41652.1953125,90.0144,0.0244913,2
24.9993801,-41329.1953125,90.0144,0.0244874,2
24.9993401,-41077.2265625,90.0144,0.0244828,2
24.999258,-40837.6484375,90.0144,0.0244795,2
24.9991379,-40634.23046875,90.0144,0.0244762,2
24.9986496,-40394.93359375,90.0144,0.0244727,2
24.9993401,-40179.41796875,90.0144,0.0244689,2
24.9993019,-39927.69921875,90.0144,0.0244654,2
24.9993401,-39712.1953125,90.0144,0.0244614,2
24.9995441,-39412.609375,90.0144,0.0244561,2
24.9997482,-39197.0078125,90.0144,0.0244529,2
24.9993019,-38957.66796875,90.0144,0.0244491,2
24.9996262,-38742.25,90.0144,0.0244451,2
24.9994621,-38502.578125,90.0144,0.0244415,2
24.9995041,-38251.16796875,90.0144,0.0244364,2
24.9995041,-37975.8125,90.0144,0.0244326,2
24.9997482,-37724.16796875,90.0144,0.0244283,2
24.9994221,-37520.46484375,90.0144,0.024425,2
24.9998684,-37269.015625,90.0144,0.02442,2
25.0003452,-37053.546875,90.0144,0.0244167,2
25.0003452,-36814.0,90.0144,0.0244133,2
25.0004253,-36574.51953125,90.0144,0.0244093,2
25.0001411,-36346.96484375,90.0144,0.0244055,2
24.9997749,-36118.984375,90.0144,0.0244015,2
25.0002632,-36011.0546875,90.0144,0.0243996,2
25.0007515,-35807.4375,90.0144,0.0243951,2
25.0003853,-35592.03515625,90.0144,0.0243921,2
25.0003853,-35364.546875,90.0144,0.0243879,2
25.0002632,-35125.07421875,90.0144,0.0243827,2
25.0003452,-34909.5,90.0144,0.0243802,2
25.0005493,-34681.9765625,90.0144,0.024376,2
25.0005493,-34382.41796875,90.0144,0.0243694,2
25.0006714,-34023.171875,90.0144,0.0243635,2
25.0002213,-33675.90625,90.0144,0.0243571,2
25.000061,-33448.33984375,90.0144,0.0243536,2
25.0001812,-33208.91796875,90.0144,0.024349,2
25.0005493,-32992.94140625,90.0144,0.024345,2
24.999939,-32705.345703125,90.0144,0.02434,2
25.0006275,-32477.763671875,90.0144,0.0243366,2
25.0001411,-32250.470703125,90.0144,0.024332,2
25.0004253,-32011.00390625,90.0144,0.0243281,2
25.0001812,-31795.25390625,90.0144,0.0243243,2
25.0000172,-31555.849609375,90.0144,0.0243198,2
25.0004253,-31388.1953125,90.0144,0.0243166,2
25.0004253,-31208.197265625,90.0144,0.0243128,2
24.9997749,-30897.19921875,90.0144,0.0243066,2
24.9996929,-30681.48828125,90.0144,0.0243029,2
24.9996529,-30453.849609375,90.0144,0.024299,2
24.9994507,-30226.388671875,90.0144,0.0242943,2
24.9994087,-29975.23828125,90.0144,0.0242888,2
24.9983253,-29735.236328125,90.0144,0.0242836,2
24.9979591,-29531.248046875,90.0144,0.024281,2
24.9981232,-29279.6953125,90.0144,0.0242749,2
24.9982452,-28992.3671875,90.0144,0.0242699,2
24.9982014,-28764.78515625,90.0144,0.0242653,2
24.9982452,-28525.32421875,90.0144,0.0242606,2
24.9979591,-28297.865234375,90.0144,0.0242561,2
24.9985294,-28058.369140625,90.0144,0.0242512,2
24.9984875,-27842.400390625,90.0144,0.0242481,2
24.9989357,-27615.076171875,90.0144,0.0242436,2
24.9984474,-27495.357421875,90.0144,0.0242417,2
24.9986916,-27315.8125,90.0144,0.0242367,2
24.9985695,-27088.10546875,90.0144,0.0242328,2
24.9990578,-26860.703125,90.0144,0.0242285,2
24.9991398,-26633.517578125,90.0144,0.0242237,2
24.9993439,-26309.92578125,90.0144,0.0242174,2
24.9992619,-26154.279296875,90.0144,0.0242135,2
24.9992199,-25938.771484375,90.0144,0.0242097,2
24.9994221,-25627.40234375,90.0144,0.0242025,2
24.999464,-25304.072265625,90.0144,0.0241954,2
24.9994221,-25064.513671875,90.0144,0.0241912,2
24.9994221,-24837.162109375,90.0144,0.0241878,2
24.9993439,-24597.38671875,90.0144,0.0241815,2
24.9995041,-24321.71875,90.0144,0.0241758,2
24.9992199,-24106.2578125,90.0144,0.0241716,2
24.9992199,-23830.890625,90.0144,0.0241658,2
24.9989758,-23615.224609375,90.0144,0.0241607,2
24.9990158,-23387.328125,90.0144,0.0241572,2
24.9989758,-23159.5078125,90.0144,0.0241525,2
24.9990158,-22931.01171875,90.0144,0.0241483,2
24.9991798,-22823.19140625,90.0144,0.0241458,2
24.9990158,-22643.224609375,90.0144,0.0241418,2
24.9990807,-22367.40625,90.0144,0.0241357,2
24.9985504,-22151.5,90.0144,0.0241305,2
24.9988766,-21935.634765625,90.0144,0.0241249,2
24.9982224,-21575.83984375,90.0144,0.0241183,2
24.9982224,-21347.7421875,90.0144,0.0241134,2
24.9985886,-21143.896484375,90.0144,0.0241098,2
24.9983044,-20832.2265625,90.0144,0.0241034,2
24.9983463,-20580.15625,90.0144,0.0240972,2
24.9983864,-20364.4609375,90.0144,0.0240919,2
24.9983463,-20124.541015625,90.0144,0.0240883,2
24.9989986,-19908.75390625,90.0144,0.0240835,2
24.9984684,-19667.986328125,90.0144,0.0240784,2
24.9985504,-19428.08984375,90.0144,0.0240718,2
24.9982643,-19212.197265625,90.0144,0.0240685,2
24.9985065,-18924.515625,90.0144,0.024062,2
24.9989986,-18696.697265625,90.0144,0.0240571,2
24.9985504,-18456.69140625,90.0144,0.0240508,2
24.9989986,-18240.8515625,90.0144,0.0240457,2
24.9991207,-18012.71875,90.0144,0.0240427,2
24.9987526,-17760.921875,90.0144,0.0240362,2
24.9991627,-17485.16796875,90.0144,0.0240309,2
24.9993229,-17245.087890625,90.0144,0.0240248,2
24.9991207,-17017.322265625,90.0144,0.0240197,2
24.9987106,-16789.357421875,90.0144,0.0240156,2
24.9989986,-16561.5625,90.0144,0.0240115,2
24.9990807,-16321.13671875,90.0144,0.0240056,2
24.9986706,-16093.267578125,90.0144,0.0240012,2
24.9990807,-15793.45703125,90.0144,0.0239934,2
24.9992409,-15457.4658203125,90.0144,0.0239861,2
25.0000114,-15265.7509765625,90.0144,0.0239838,2
24.9993191,-15085.857421875,90.0144,0.0239785,2
24.999279,-14857.73828125,90.0144,0.0239744,2
24.9994011,-14569.9013671875,90.0144,0.0239679,2
24.9994011,-14281.8037109375,90.0144,0.0239629,2
24.9995213,-14054.146484375,90.0144,0.023958,2
24.999197,-13862.1533203125,90.0144,0.0239527,2
24.9998474,-13574.392578125,90.0144,0.0239464,2
24.999033,-13298.51953125,90.0144,0.0239416,2
24.9994392,-13046.1943359375,90.0144,0.0239353,2
24.9993191,-12842.5380859375,90.0144,0.023932,2
24.9993572,-12602.7919921875,90.0144,0.0239261,2
24.9994392,-12374.841796875,90.0144,0.0239212,2
24.999279,-12074.9326171875,90.0144,0.0239155,2
24.9994011,-11859.0390625,90.0144,0.023912,2
24.9998074,-11631.158203125,90.0144,0.0239075,2
24.9986687,-11402.8603515625,90.0144,0.0239034,2
24.9993191,-11162.845703125,90.0144,0.0238971,2
24.9990749,-10863.095703125,90.0144,0.0238919,2
24.999155,-10623.3193359375,90.0144,0.0238873,2
24.9994831,-10431.3056640625,90.0144,0.0238839,2
24.9989109,-10203.48828125,90.0144,0.0238794,2
24.9990749,-9951.19140625,90.0144,0.0238742,2
24.9989109,-9734.7822265625,90.0144,0.0238711,2
24.9987488,-9483.02734375,90.0144,0.0238665,2
24.998951,-9243.09765625,90.0144,0.0238622,2
24.999033,-8955.0029296875,90.0144,0.0238568,2
24.9996433,-8727.28125,90.0144,0.0238518,2
24.9992371,-8511.60546875,90.0144,0.0238487,2
24.9993572,-8271.3525390625,90.0144,0.023845,2
24.9985046,-8007.0478515625,90.0144,0.0238397,2
24.9994011,-7791.30859375,90.0144,0.0238369,2
24.9988289,-7563.34375,90.0144,0.0238331,2
24.9987907,-7335.23681640625,90.0144,0.0238294,2
24.9989929,-7167.46923828125,90.0144,0.0238264,2
24.9985867,-6879.3505859375,90.0144,0.0238221,2
24.9989109,-6687.39501953125,90.0144,0.0238183,2
24.9988289,-6459.0908203125,90.0144,0.0238147,2
24.9987907,-6218.83447265625,90.0144,0.0238123,2
24.9987907,-6002.99755859375,90.0144,0.0238088,2
24.9985447,-5762.830078125,90.0144,0.0238059,2
24.9985447,-5474.59228515625,90.0144,0.0238011,2
24.9986687,-5114.88623046875,90.0144,0.0237966,2
24.9989109,-4910.15966796875,90.0144,0.0237941,2
24.9985046,-4659.9423828125,90.0144,0.0237915,2
24.9985867,-4439.90771484375,90.0144,0.0237891,2
24.9984646,-4200.97412109375,90.0144,0.0237859,2
24.9985046,-3997.32934570313,90.0144,0.0237839,2
24.9985046,-3708.53833007813,90.0144,0.0237812,2
24.9987488,-3457.17944335938,90.0144,0.023779,2
24.9985046,-3176.49755859375,90.0144,0.0237766,2
24.9985447,-2963.01293945313,90.0144,0.0237745,2
24.9987087,-2773.98046875,90.0144,0.0237732,2
24.999155,-2637.99560546875,90.0144,0.0237717,2
24.9987488,-2434.13110351563,90.0144,0.0237706,2
24.9988728,-2290.94091796875,90.0144,0.0237697,2
24.9988289,-2076.06640625,90.0144,0.0237682,2
24.998951,-1884.72778320313,90.0144,0.0237666,2
24.9988728,-1549.2880859375,90.0144,0.0237646,2
24.999155,-1297.6953125,90.0144,0.0237635,2
24.9990749,-1082.06665039063,90.0144,0.0237629,2
24.9992466,-878.523681640625,90.0144,0.0237618,2
24.9994507,-586.764587402344,90.0144,0.0237612,2
24.9998569,-384.035827636719,90.0144,0.0237608,2
25.000021,-92.6641845703125,90.0144,0.0237601,2
25.000021,249.84846496582,90.0144,0.0237599,2
25.000103,482.854766845703,90.0144,0.02376,2
25.0006714,780.985168457031,90.0144,0.0237604,2
25.0005493,1091.06323242188,90.0144,0.0237608,2
25.000061,1317.98486328125,90.0144,0.0237617,2
25.0005913,1616.10034179688,90.0144,0.0237627,2
25.0007954,1938.88781738281,90.0144,0.0237643,2
25.0005493,2166.13452148438,90.0144,0.0237654,2
25.0004272,2393.3984375,90.0144,0.0237669,2
24.9998569,2644.76000976563,90.0144,0.0237689,2
24.999939,2860.14282226563,90.0144,0.0237701,2
25.000061,3128.830078125,90.0144,0.0237729,2
25.000061,3396.02294921875,90.0144,0.0237755,2
24.9997349,3611.44384765625,90.0144,0.0237769,2
24.9997349,3834.95849609375,90.0144,0.0237794,2
24.9997768,4072.01342773438,90.0144,0.0237826,2
24.9998989,4298.3984375,90.0144,0.0237844,2
25.0003452,4586.68408203125,90.0144,0.0237884,2
25.0001411,4828.07177734375,90.0144,0.0237912,2
25.000185,5033.896484375,90.0144,0.0237935,2
24.9999809,5300.4482421875,90.0144,0.0237973,2
24.9999809,5524.2431640625,90.0144,0.0237994,2
24.9995747,5749.35498046875,90.0144,0.0238023,2
24.9998169,5868.6875,90.0144,0.0238042,2
24.9999809,5976.30712890625,90.0144,0.0238062,2
24.9998169,6264.13525390625,90.0144,0.0238107,2
24.9994431,6468.12109375,90.0144,0.0238148,2
24.999157,6768.7314453125,90.0144,0.0238194,2
24.999197,7080.81103515625,90.0144,0.0238242,2
24.9989548,7308.845703125,90.0144,0.0238282,2
24.9995251,7548.7958984375,90.0144,0.0238319,2
24.999361,7765.05078125,90.0144,0.0238364,2
24.999649,8005.1357421875,90.0144,0.0238407,2
24.999567,8137.134765625,90.0144,0.0238429,2
24.9996071,8281.46875,90.0144,0.0238466,2
24.9996071,8545.806640625,90.0144,0.0238507,2
24.9998512,8773.916015625,90.0144,0.0238554,2
24.9999733,9026.1162109375,90.0144,0.023861,2
25.0002155,9242.3642578125,90.0144,0.0238647,2
25.0000134,9463.7060546875,90.0144,0.0238694,2
25.0002975,9700.9794921875,90.0144,0.0238742,2
25.0003414,9988.396484375,90.0144,0.0238809,2
25.0007877,10239.896484375,90.0144,0.0238868,2
25.0003796,10455.8994140625,90.0144,0.0238913,2
25.0006237,10683.9560546875,90.0144,0.0238957,2
25.0004196,10888.201171875,90.0144,0.0239012,2
25.0001373,11152.150390625,90.0144,0.0239078,2
25.0002594,11440.4794921875,90.0144,0.0239147,2
25.0007057,11776.8896484375,90.0144,0.0239213,2
25.0005016,12005.140625,90.0144,0.0239271,2
25.0007877,12257.3427734375,90.0144,0.0239329,2
24.9998913,12557.5830078125,90.0144,0.0239411,2
25.0002975,12846.0048828125,90.0144,0.0239484,2
25.0004196,13050.3505859375,90.0144,0.0239525,2
24.999567,13338.908203125,90.0144,0.0239593,2
25.0006409,13591.1591796875,90.0144,0.0239681,2
25.0015354,13939.435546875,90.0144,0.0239746,2
25.0015755,14191.5859375,90.0144,0.0239819,2
25.0019436,14395.83984375,90.0144,0.0239867,2
25.002718,14636.0517578125,90.0144,0.0239918,2
25.0018215,14756.55078125,90.0144,0.0239963,2
25.0014153,15032.8544921875,90.0144,0.0240031,2
25.0021458,15284.9765625,90.0144,0.0240108,2
25.0021076,15621.375,90.0144,0.0240184,2
25.0019855,15861.5888671875,90.0144,0.0240261,2
25.0023098,16089.685546875,90.0144,0.0240305,2
25.0017395,16317.9833984375,90.0144,0.0240364,2
25.0019436,16643.0703125,90.0144,0.0240458,2
25.0017796,16955.548828125,90.0144,0.0240537,2
25.0012112,17183.3515625,90.0144,0.0240617,2
25.0016174,17399.833984375,90.0144,0.0240669,2
25.0014153,17651.853515625,90.0144,0.0240737,2
25.0013332,17868.298828125,90.0144,0.0240786,2
25.0013733,18108.7734375,90.0144,0.0240848,2
25.0007629,18396.9140625,90.0144,0.0240938,2
25.0008869,18625.166015625,90.0144,0.0241008,2
25.0006409,18961.501953125,90.0144,0.0241079,2
25.0008049,19225.560546875,90.0144,0.0241158,2
25.0005589,19453.73828125,90.0144,0.024123,2
25.0011292,19694.4375,90.0144,0.0241283,2
25.0009251,19910.869140625,90.0144,0.0241353,2
25.0008869,20199.1328125,90.0144,0.0241429,2
25.0010071,20427.376953125,90.0144,0.0241475,2
