Map23 (K),Field (Oe),Position (Deg),R2 #3 YPt0.41Pd0.59Bi (Ohm),ChNo,rounded temp,diff
6.0090809,-108202.6796875,0.0,0.0276144,2,6.01,0.0
6.0096798,-107927.2578125,0.0,0.0276113,2,6.01,0.0
6.009388,-107735.4921875,0.0,0.0276099,2,6.01,0.0
6.0095882,-107484.234375,0.0,0.0276071,2,6.01,0.0
6.0094261,-107280.8984375,0.0,0.0276051,2,6.01,0.0
6.0087047,-107040.8125,0.0,0.0276027,2,6.01,0.0
6.009027,-106729.4453125,0.0,0.0275991,2,6.01,0.0
6.0095491,-106513.984375,0.0,0.0275964,2,6.01,0.0
6.0098715,-106298.34375,0.0,0.0275944,2,6.01,0.0
6.0099258,-106059.1953125,0.0,0.0275915,2,6.01,0.0
6.0089197,-105807.4765625,0.0,0.0275876,2,6.01,0.0
6.0093651,-105520.171875,0.0,0.0275838,2,6.01,0.0
6.0100331,-105292.4296875,0.0,0.0275805,2,6.01,0.0
6.0101333,-105089.2578125,0.0,0.0275781,2,6.01,0.0
6.0093575,-104837.9453125,0.0,0.0275736,2,6.01,0.0
6.0102406,-104598.3671875,0.0,0.0275703,2,6.01,0.0
6.0099049,-104382.984375,0.0,0.0275654,2,6.01,0.0
6.0103121,-104143.4453125,0.0,0.0275619,2,6.01,0.0
6.009789,-103916.015625,0.0,0.0275591,2,6.01,0.0
6.0104575,-103628.3125,0.0,0.0275548,2,6.01,0.0
6.0104194,-103376.96875,0.0,0.0275502,2,6.01,0.0
6.0096974,-103173.2421875,0.0,0.0275469,2,6.01,0.0
6.0096588,-102933.734375,0.0,0.0275422,2,6.01,0.0
6.0100889,-102706.4296875,0.0,0.027539,2,6.01,0.0
6.0109949,-102466.7734375,0.0,0.0275353,2,6.01,0.0
6.0101047,-102167.4296875,0.0,0.0275309,2,6.01,0.0
6.0106192,-101891.7421875,0.0,0.0275259,2,6.01,0.0
6.0095744,-101711.9921875,0.0,0.0275235,2,6.01,0.0
6.0103426,-101460.6328125,0.0,0.0275193,2,6.01,0.0
6.0107341,-101269.1171875,0.0,0.0275166,2,6.01,0.0
6.0106416,-101017.5234375,0.0,0.0275132,2,6.01,0.0
6.0103197,-100897.828125,0.0,0.0275102,2,6.01,0.0
6.0115247,-100646.46875,0.0,0.0275069,2,6.01,0.0
6.0098972,-100442.5859375,0.0,0.0275045,2,6.01,0.0
6.0101352,-100143.25,0.0,0.0275011,2,6.01,0.0
6.0106416,-99892.046875,0.0,0.0274983,2,6.01,0.0
6.0112028,-99676.5078125,0.0,0.0274953,2,6.01,0.0
6.0116334,-99473.0625,0.0,0.0274935,2,6.01,0.0
6.0104733,-99221.328125,0.0,0.0274908,2,6.01,0.0
6.0102887,-99005.8984375,0.0,0.0274891,2,6.01,0.0
6.011126,-98705.765625,0.0,0.0274857,2,6.01,0.0
6.0104733,-98358.4609375,0.0,0.0274832,2,6.01,0.0
6.0104423,-98119.03125,0.0,0.0274809,2,6.01,0.0
6.0116944,-97819.7734375,0.0,0.0274784,2,6.01,0.0
6.0110874,-97544.34375,0.0,0.0274762,2,6.01,0.0
